symbol,Net Income,Total Assets,Shareholder's Equity,Total Debt,Total Liabilities,Total Revenue,Operating Income,Gross Profit,EBIT,EBITDA,Operating Cash Flow,Free Cash Flow,Short Term Debt,Long Term Debt,Current Liabilities,Current Assets,Cash And Cash Equivalents,Inventory,Accounts Receivable,Accounts Payable,Retained Earnings,Capital Expenditure,Interest Expense,Interest Income,Depreciation,Goodwill,Intangible Assets,Market Capitalization,Enterprise Value,Book Value of Equity,Number of Shares Outstanding,Cost of Goods Sold (COGS),Sales Per Share,Earnings Per Share (EPS),Payout Ratio,Effective Tax Rate,Return on Sales,Dividend Per Share,Enterprise Value to EBITDA,Price to Sales,Price to Book,PEG Ratio,Price to Free Cash Flow,Price to Operating Cash Flow,Price to Cash Flow,Interest Coverage Ratio,Lease Obligations,Deferred Revenue,Non-Controlling Interest,Deferred Tax Liabilities,Deferred Tax Assets,Net Interest Expense,Cash Flow Per Share,Net Cash Flow,Minority Interest,Total Equity,Capital Lease Obligation,Tax Rate,Cost of Goods Sold,Depreciation And Amortization,Cash and Cash Equivalents,Shareholders Equity,Sales Growth Rate,Operating Expense,Earnings Per Share,Total Dividends,Book Value of Debt,Net Sales,Working Capital,Quick Assets,Total Capital Employed,Equity Multiplier,Operating Income Before Depreciation and Amortization,Adjusted Net Income,Net Debt,Gross Profit Margin,Operating Profit Margin,Net Profit Margin,Return on Equity (ROE),Return on Assets (ROA),Current Ratio,Quick Ratio,Debt-to-Equity Ratio,Debt-to-Assets Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Price-to-Earnings (P/E) Ratio,Price-to-Book (P/B) Ratio,Price-to-Sales (P/S) Ratio,Price-to-Cash Flow (P/CF) Ratio,Enterprise Value-to-EBITDA (EV/EBITDA),Enterprise Value-to-Sales (EV/Sales),Enterprise Value-to-Operating Cash Flow (EV/OCF),Enterprise Value-to-Free Cash Flow (EV/FCF),Dividend Payout Ratio,Price/Earnings-to-Growth (PEG) Ratio,Price-to-NAV,Return on Investment (ROI),Return on Capital Employed (ROCE),Return on Invested Capital (ROIC),EBIT Margin,EBITDA Margin,Cash Return on Assets,Operating Return on Assets,NOPAT Margin,Cash Ratio,Operating Cash Flow Ratio,Net Working Capital,Days Sales Outstanding (DSO),Days Inventory Outstanding (DIO),Days Payable Outstanding (DPO),Debt Service Coverage Ratio,Total Asset Turnover,Working Capital Turnover,Total Operating Expense,Cash Flow to Capital Expenditures,Receivable Turnover Ratio,Total Debt to Equity,Total Debt to Total Assets,Label,yf_symbol,past_price,current_price,price_change_pct
MANOMAY,0.3098511720275949,0.000332412311401,0.1161878841567929,0.0008663695824257,0.0005478738126588,0.0006471140784672,0.0410767039248664,0.0111351253021606,0.0369339275030554,0.0099474615593271,0.0633137375239171,0.3875862745590981,0.0006129892159065,0.0500793390828808,0.0006479944642223,0.0007744399152339,1.2494728722036513e-05,0.0011201374615434,0.0028766468563765,0.0007419857941326,0.4084000997993045,0.9989935519318696,0.00508609796045,0.0,0.0002917471213438,0.0,0.0,0.0001939002674935,0.0004173244785721,0.1012625006456594,0.0002539818294946,0.0006222524883567,0.005442870250015,0.0852519049970668,0.9236625761038936,0.9748055797753072,0.0228906838533129,0.0,0.3182493193468554,0.0891551811366783,0.0051174376073625,0.0767099898951182,0.956399602217821,0.819138333999995,0.956399602217821,0.8242518276313636,0.0,9.002098230692592e-06,0.0057572058570676,0.0001856165358934,0.0,0.1863887295326498,0.0530329347497864,0.2132984494153533,0.0057572058570676,0.1161878841567929,0.0,0.5810675,0.0006222524883567,0.0003740237141354,1.2494728722036513e-05,0.1161878841567929,0.0017854838709677,0.0327187851502946,0.0852519049970668,0.0,0.0009122673221244,0.0111351253021606,0.5257039830935178,0.0006080673116314,0.0003816027217759,0.7026418202741007,0.010166946340872,0.1283211330003276,0.0027055665266406,0.999098249101358,0.0410767039248662,0.3098511720275948,0.6187397044376556,0.9144807807568452,0.0,0.002014352276117,0.7026378300849564,0.0004422061559004,0.0163931238772574,0.0001044475589264,0.0034227706860314,0.0069500066536582,0.1302452419496617,0.819138333999995,0.7044792065920764,1.797589745960706e-09,0.057803503662419,0.9672618526014248,0.0,0.0767099898951182,0.8598883349398342,0.9144807807568452,0.1566803554118623,0.5100092446303841,0.0369339275030553,0.009947461559327,0.1411109722028475,0.9219664596275692,0.4948858464672375,0.0002632281952386,0.8347121131572235,0.5257039830935178,0.0014304227957841,0.0071747026497776,0.002246772367244,0.4177733351817961,0.0004422061559004,0.6527348949692969,0.0360198003090868,0.0654483721226692,0.0001980892906355,0.7051187138463688,0.0027261259919282,Buy,MANOMAY.NS,204.3500061035156,178.36000061035156,-12.71837764467624
REPL,0.3098615944572345,0.0001001048442515,0.1161818918288442,2.934055965470818e-05,6.293219421863155e-05,0.0001116262551827,0.040967093936797,0.0105722533070806,0.0368299985381857,0.009795529019769,0.0632407955455377,0.3893896161241893,5.463210514491125e-05,0.0500776322352702,0.0001274665566073,0.0003143026935394,2.1471843661609667e-05,0.0,0.0018332962552503,0.0001838902997583,0.4084000997993045,0.9999893539504066,0.0044699025478198,0.0,2.3817657319305376e-05,2.557100043982121e-09,2.557100043982121e-09,0.0001748103079663,0.0002873272389582,0.1012573245932734,0.0002438497553814,0.0001246427334864,0.0009775599548732,0.0851261251880253,0.9237234682667058,0.974849317234134,0.023850351869332,0.0,0.3183759438764899,0.0932175756084672,0.0049569297391672,0.0767099898951182,0.9550933636340742,0.8744910715276439,0.9550933636340742,0.8243865200059013,1.2910713332223544e-05,0.0,0.0057575658095254,0.0001356792116643,0.0,0.1863887295326498,0.0521998055450937,0.2137053352539117,0.0057575658095254,0.1161818918288442,1.2910713332223544e-05,0.6466700000000001,0.0001246427334864,2.9726134110315246e-05,2.1471843661609667e-05,0.1161818918288442,0.0016790322580645,0.0318587892235332,0.0851261251880253,0.00066,2.994490869323177e-05,0.0105722533070806,0.5256421387274555,0.0,0.0001137601477187,0.6799489465467938,0.0098182401589242,0.1281344118659597,0.0021562585218782,0.9993001696786455,0.0409670939367969,0.3098615944572345,0.619106977295947,0.9156519771536952,0.0,0.0,0.6799418179958863,0.0014672432094479,0.0093804492943552,1.2809723090823923e-06,0.0038261117721812,0.0067416769460493,0.1362317714264053,0.8744910715276439,0.7049985797289556,1.797589745960706e-09,0.0606631857104686,0.9668096590949264,0.0,0.0767099898951182,0.8598951875656612,0.9156519771536952,0.1571584462671039,0.5114618880251433,0.0368299985381857,0.0097955290197689,0.1391902762664198,0.9257027345680096,0.4949406178623013,0.0022986726310573,0.8343206974620403,0.5256421387274555,0.0052847569274912,0.007077469357093,0.0032743161272337,0.4178359848894407,0.0014672432094479,0.6509863783811021,0.0350730389484102,0.0654420449632996,5.340978690917885e-05,0.6832535329067327,0.0003062580644134,Hold,REPL.NS,321.3500061035156,178.99000549316406,-44.300606163515525
RANASUG,0.3099995369792007,0.0008557723696217,0.1166462688372878,0.0011976573198282,0.0011592278244022,0.0017674947617483,0.041181394272411,0.0114929683685397,0.037164293604638,0.0102307792755857,0.0634993755137314,0.3888804087386845,0.0017386109862952,0.0504849135376745,0.0020352884136975,0.0018352317005037,0.0001279218308048,0.003876109838319,0.0028523393536521,0.0024523772683698,0.4084000997993045,0.9994443090467874,0.005496775370425,0.0,0.0006959115392809,0.0,0.0,0.0001618023792527,0.0004534590721378,0.1016620016723064,0.0021975022829091,0.0019924267558032,0.001665162359218,0.0844518629329995,0.9236811217647892,0.9748755062971168,0.0227393220259276,0.0,0.3182237629518433,0.0885203070217181,0.0011081790090804,0.0767099898951182,0.9564071346166596,0.8171093354398072,0.9564071346166596,0.8242574660054839,0.0001834543107428,0.0,0.0057572058570676,0.0006425804225381,0.0,0.1863887295326498,0.0525196307007866,0.213704420154776,0.0057572058570676,0.1166462688372878,0.0001834543107428,0.6091375,0.0019924267558032,0.0008938124721783,0.0001279218308048,0.1166462688372878,0.0014903225806451,0.0332366069569602,0.0844518629329995,0.0004,0.0012394850438205,0.0114929683685397,0.5253605597268108,0.0008527599029401,0.0009763081974621,0.6898721703817381,0.0105941445531472,0.1288490507196527,0.0033812887973081,0.998948917052766,0.041181394272411,0.3099995369792006,0.6173419413950527,0.9144063374502897,0.0,0.0008994659500651,0.68986800883925,0.0001717250695542,0.0173970396046794,8.529684709948996e-05,0.0031231076416552,0.0014764547613157,0.1293336435441226,0.8171093354398072,0.703501036397488,1.797589745960706e-09,0.0576731245010251,0.9672417285553914,0.0,0.0767099898951182,0.8582143591163252,0.9144063374502897,0.1565830326606131,0.5095346308354134,0.0371642936046378,0.0102307792755856,0.1418558055783975,0.9200960663742624,0.494877708249067,0.0008580733833407,0.8347598998029206,0.5253605597268108,0.0005192802190033,0.0071750872729475,0.0022123013617247,0.4177744616143169,0.0001717250695542,0.6622084412040132,0.0365898654256889,0.0654339574371709,0.0005461597995294,0.6899311830663715,0.0014642379037001,Sell,RANASUG.NS,16.43000030517578,12.84000015258789,-21.850274412088527
SHREYANIND,0.3105890031072959,0.0003187905607043,0.1164707992377411,9.83437433192158e-05,0.0002131611987791,0.0007758210293608,0.0414633368009886,0.011243896216163,0.0375662254599817,0.0104058032111129,0.0637001691903235,0.3900847207100584,0.0001655032576949,0.0500905196299837,0.0003234619586399,0.0006723180225357,1.2085368989457444e-06,0.00033916933953,0.0006015343149969,0.0002495433828352,0.408941729184872,0.9998326910120812,0.004544887950651,0.0002290460679385,0.0002677779847469,0.0,0.0,0.0001700460827239,0.0002286163080682,0.1015090727282401,0.0001933773346467,0.0007524984010178,0.0076770219632375,0.0895335734146846,0.9237699646949172,0.9748620106491268,0.0236153074111511,0.0025,0.3180431320186189,0.0889803705383169,0.0015529120387187,0.0767099898951182,0.9564486367215502,0.817469354539623,0.9564486367215502,0.8247010377010516,3.1435804497155904e-05,7.4846051292961e-06,0.0057572058570676,0.000619420742762,2.189783928047681e-06,0.1864359833549128,0.0590680079481335,0.213661399197876,0.0057572058570676,0.1164707992377411,3.1435804497155904e-05,0.5952375,0.0007524984010178,0.0003433769373963,1.2085368989457444e-06,0.1164707992377411,0.0011645161290322,0.0325830988613355,0.0895335734146846,0.00724,9.973138805148344e-05,0.011243896216163,0.5262326437210979,0.0008327576970346,0.000366651531746,0.6802296573818842,0.0107830696227114,0.1294093003371876,0.0023287415427909,0.999082227967326,0.0414633368009885,0.3105890031072957,0.6223719551699026,0.9172033665703216,0.0,0.0055259638193506,0.6802253664484685,0.0004610989568084,0.0204930149840577,0.0003472947583831,0.0007289572567802,0.0022100094606474,0.1300719820343285,0.817469354539623,0.7025767339275296,0.0002728615716745,0.0576213537326398,0.9672753115909232,0.000996,0.0767099898951182,0.8588831358721779,0.9172033665703216,0.1580054238166635,0.5141408953843634,0.0375662254599815,0.0104058032111128,0.1527872637106558,0.928594245382978,0.4949254417966978,5.100010906116961e-05,0.8400650938650076,0.5262326437210979,0.0002494925491659,0.0071013553876023,0.0016366419591957,0.4178913315804185,0.0004610989568084,0.6520475649894195,0.0358704245602458,0.0653503358248039,0.0011370541344329,0.6833191938046983,0.0003226657734216,Hold,SHREYANIND.NS,220.5,181.92999267578125,-17.49206681370465
RAJTV,0.3097302359026526,0.0001042904494222,0.1162051974716587,5.5674723090523536e-05,4.664391350255479e-05,0.0001181489294878,0.0408445434763015,0.0104585446958618,0.036699934346456,0.0097016875807619,0.0632605652982676,0.3894501073996219,7.286045270725679e-05,0.0500793390828808,6.253397632315418e-05,8.27546314574325e-05,2.745889431730522e-05,6.467238332133272e-05,0.0005242855019227,3.3944594874899786e-05,0.4084000997993045,0.9999981248078595,0.0044890873982583,0.0,3.030915421498152e-05,0.0,0.0,0.0001214878467197,0.0002461988256338,0.1012775899087998,0.0007398479255211,0.0001790934081466,0.0003598463486675,0.0840343152062634,0.9275892034012642,0.9748493007248782,0.0212611972444099,0.0,0.3175275132301221,0.0916216026944713,0.0029664187749622,0.0767099898951182,0.9565105887845398,0.8185753112864267,0.9565105887845398,0.824244317038695,0.0,0.0,0.0057572058570676,0.0001324169535377,0.0,0.1863887295326498,0.0522574567596056,0.213670152318816,0.0057572058570676,0.1162051974716587,0.0,0.8267075,0.0001790934081466,3.807201246408482e-05,2.745889431730522e-05,0.1162051974716587,0.0015048387096774,0.0317679968751648,0.0840343152062634,0.00244,5.862420792937605e-05,0.0104585446958618,0.5250997789579342,9.15140705259509e-05,0.0001182251844264,0.6788134353277038,0.009622273888854,0.1279423800861312,0.0021370557142789,0.9990168657184744,0.0408445434763015,0.3097302359026526,0.6160263347069335,0.9141171623861007,0.0,0.0031385623578162,0.6788091253902914,0.0014084337484439,0.0095306650888229,0.0006073869142031,0.0,0.0038832858274743,0.1336871547445785,0.8185753112864267,0.7108465399331932,1.797589745960706e-09,0.0578783676834479,0.9673834859652036,0.0,0.0767099898951182,0.8585054263069668,0.9141171623861007,0.1560272778629736,0.5071811191628487,0.0366999343464559,0.0097016875807618,0.1409899089684221,0.9191426601877336,0.4948627333836259,0.0059889093933855,0.8356976440698699,0.5250997789579342,0.0014278966611539,0.0071043763268096,0.0015916779315135,0.4177732627562852,0.0014084337484439,0.6535656714471068,0.0349730865130493,0.0650148828492112,0.0001984402383195,0.6837524790363578,0.0005578447346506,Sell,RAJTV.NS,79.94999694824219,72.0,-9.943711384240371
VIPCLOTHNG,0.3095968129891711,0.0001539262949369,0.1161982743120408,0.0002326299611142,0.0001591163722662,0.0002033989816483,0.0407619729583988,0.0105437451026917,0.0366188982441651,0.0096488009401061,0.0632996738253148,0.3895370761079836,0.0004068709278813,0.0500892134222654,0.0002887685873464,0.0003310182865784,3.086654667009514e-06,0.0005419486810237,0.0011953714249978,0.0002065227019178,0.4084000997993045,0.9999988873844704,0.0047454752674458,0.0,5.41626944177018e-05,0.0,0.0,0.000184510447269,0.0003157513725418,0.1012715560915877,0.0011800694150452,0.0002600829118528,0.0003871607162997,0.0841930864406272,0.9235451294259556,0.9748493007248782,0.0220081719298804,0.0,0.3158124337463771,0.091188967518098,0.0045888313542138,0.0767099898951182,0.9564422713856338,0.817558910538745,0.9564422713856338,0.8242083532786588,9.12638710467713e-05,0.0,0.0057572058570676,0.0001751667909397,0.0,0.1863887295326498,0.0523220954206639,0.2133544342766762,0.0057572058570676,0.1161982743120408,9.12638710467713e-05,0.5389875000000001,0.0002600829118528,6.873963012423618e-05,3.086654667009514e-06,0.1161982743120408,0.0015064516129032,0.0319800828982278,0.0841930864406272,0.0011458812,0.0002315553635691,0.0105437451026917,0.5252748687834163,0.0002295257303122,0.0001768770946764,0.6838385937486324,0.0095025860750925,0.1277603720420274,0.0022674071638576,0.9990276017516836,0.0407619729583987,0.309596812989171,0.6132614729204608,0.9130764703681156,0.0,0.0017060188919922,0.6838343512428023,0.0009546493822898,0.0111217012284093,6.32911119068213e-05,0.0,0.0058723309814772,0.1339342914635923,0.817558910538745,0.6859451807690838,1.797589745960706e-09,0.0577647347575345,0.9673309033925171,0.0,0.0767099898951182,0.8584912448515162,0.9130764703681156,0.1554877675208709,0.506024833853601,0.0366188982441651,0.009648800940106,0.1427555757723064,0.9158717750388256,0.4948483869720326,0.000145902357809,0.8351054789853146,0.5252748687834163,0.0018910926925268,0.0072106377682598,0.0020688046018244,0.4177639658423553,0.0009546493822898,0.6523462700351816,0.0352065700046883,0.0634331279209518,0.0001497656458539,0.6881282824896183,0.0015799740461466,Sell,VIPCLOTHNG.NS,38.08000183105469,37.75,-0.8666014054273683
SOUTHWEST,0.3098042403583602,0.0001336431575773,0.1161795282069426,0.0002677045836679,0.0001364846592512,0.0001480748315324,0.0409399515139294,0.0105715270119579,0.0368180953012467,0.0098289040737674,0.0633483448768852,0.3891583778602457,0.0003663159964053,0.0501901121023008,0.000195176008322,0.0002862975872174,6.26176394960144e-06,0.000284241670485,0.0011779368661057,3.657534323371286e-05,0.4084000997993045,0.9997527906961532,0.0047220847173684,0.0,0.0001733552459715,2.8665091493039573e-07,2.8665091493039573e-07,0.0001682890086292,0.0003149963772205,0.1012552174134243,0.0003953559709407,0.0001741815431516,0.000842460148501,0.0847157943355784,0.9237566543274236,0.9748493007248782,0.0232807557327513,0.0010416666666666,0.3183672398868843,0.0917083562868116,0.004863488019787,0.0767099898951182,0.9563621957423654,0.8178784634508091,0.9563621957423654,0.8242571682257404,3.066314047094815e-05,0.0,0.005757200596802,0.000197100182765,0.0,0.1863887295326498,0.0529836596094831,0.2136725131333672,0.005757200596802,0.1161795282069426,3.066314047094815e-05,0.604675,0.0001741815431516,0.0,6.26176394960144e-06,0.1161795282069426,0.0020645161290322,0.0318799831871653,0.0847157943355784,0.0006,0.0002765404119527,0.0105715270119579,0.5253804520106814,0.0002873415687139,0.000153342218406,0.683675819267095,0.0095618628713179,0.1279080276338063,0.0022414067132149,0.999170392272886,0.0409399515139293,0.3098042403583602,0.6178069229355103,0.914743900154592,0.0,0.0031595766168283,0.6836716167134879,0.001099400334008,0.0093240985615277,6.887197993606538e-05,0.00491885702452,0.0066370832328866,0.1340493690921011,0.8178784634508091,0.7047861009883782,1.797589745960706e-09,0.0576961609313238,0.9672355961315956,0.004286,0.0767099898951182,0.8592268797756953,0.914743900154592,0.1568121229208747,0.5103348624297078,0.0368180953012467,0.0098289040737672,0.14681224546335,0.9226527596220212,0.4949170255840301,0.0004378737726544,0.8365398080863258,0.5253804520106814,0.0025597614111631,0.0072009179975698,0.0016146367924531,0.4177754796427182,0.001099400334008,0.6515003462051372,0.0350963711819965,0.0654348455731367,0.0001105692810202,0.689888655405572,0.0020938389324339,Hold,SOUTHWEST.NS,131.77000427246094,110.79000091552734,-15.921683749477026
ABAN,0.2966561272424781,0.000862637231741,0.0894503178195278,0.0442242605635837,0.0305792504526677,0.0004435478500972,0.0406681881577279,0.0113081796858616,0.0351385935538512,0.0090832845496047,0.0628113663285239,0.3882520374728697,0.0859799707930802,0.0500793390828808,0.0638864739738088,0.0012039753489543,0.0004474877860632,0.0007335929829154,0.0028427373262157,0.0021818227686304,0.4084000997993045,0.999888326367222,0.046957942224055,0.0,0.0019116960246687,0.0,0.0,0.0002093753661287,0.0068361544358593,0.0779596162860739,0.0008324168042783,0.0002777486634986,0.0013743706573425,0.0627630937296703,0.9236403389967608,0.9748493007248782,0.0,0.0,0.1726053918298844,0.0894706151181475,0.0,0.0767099898951182,0.9564052598119086,0.8169311931228926,0.9564052598119086,0.8242177392037711,0.0,0.0,0.0057572058570676,0.0001324169535377,0.0,0.1863887295326498,0.0506586657692531,0.2106989493306219,0.0057572058570676,0.0894503178195278,0.0,0.75,0.0002777486634986,0.0,0.0004474877860632,0.0894503178195278,0.0020822580645161,0.0333484733809823,0.0627630937296703,0.0226,0.0465671332138826,0.0113081796858616,0.3629153624464243,0.001430482463051,0.0009638510889035,0.6690700315942913,0.0095618628713179,0.1279080276338063,0.0365918463621492,0.999348299565592,0.0406681881577278,0.2966561272424782,0.6174404743361411,0.8963316777833269,0.0,4.806960837106824e-05,0.669065590912119,0.0001703575449589,0.0043310016688949,5.420561402723559e-05,0.0,0.0,0.1306290332175326,0.8169311931228926,0.6787306474145355,1.797589745960706e-09,0.056820435492306,0.9670160645290444,0.0,0.0767099898951182,0.8581710550896575,0.8963316777833269,0.1559100809317269,0.5071811191628487,0.0351385935538512,0.0090832845496046,0.1342089155718049,0.9169124455073264,0.4948627333836259,9.562931399567884e-05,0.8342087632317208,0.3629153624464243,0.0020623148747145,0.0072429515148222,0.0078194755879337,0.4177672852123903,0.0001703575449589,0.6505716885173688,0.0367130181110976,0.0655905822729256,0.0001373079040395,0.676200303948783,0.0536377198625246,Sell,ABAN.NS,53.97999954223633,38.31999969482422,-29.010744683610152
VIRINCHI,0.3098581123821874,0.0004844311425703,0.1165512097283589,0.0009529597679565,0.0004781770549284,0.0003329689123081,0.0412432185951871,0.01104726040471,0.0371266232542999,0.0103039326982968,0.0639243795533797,0.3894390389019853,0.0005172034374297,0.0505464417439548,0.0003452992036757,0.0004448385417555,0.0002059686294677,4.5084767951823e-05,0.0015181844930229,3.942772891123856e-05,0.4084000997993045,0.9992565124964844,0.0060634300579287,0.0,0.0010490117025689,0.0,0.0,0.0001586501026498,0.000400975687971,0.1015778591448867,0.0014555451011664,0.0002330619337899,0.0005426072731715,0.0844621727534128,0.9236625761038936,0.9748493007248782,0.022969270418068,0.0,0.3181076943244965,0.0897794438269997,0.0011453734758644,0.0767099898951182,0.9565011493122086,0.8170838431958394,0.9565011493122086,0.8242431520908308,0.0020460096300321,0.0,0.0057471858026358,0.0003579916532475,0.0,0.1863887295326498,0.0535600504577711,0.2133626221544371,0.0057471858026358,0.1165512097283589,0.0020460096300321,0.5682725000000001,0.0002330619337899,0.0013540781433369,0.0002059686294677,0.1165512097283589,0.001516129032258,0.0324328590727603,0.0844621727534128,0.0,0.0006071241486096,0.01104726040471,0.5254776022418329,0.0006373434594901,0.0005450310608027,0.6832072420987282,0.0109220106421421,0.1289075249144842,0.002601179975943,0.9993304186720778,0.041243218595187,0.3098581123821874,0.6167253818619937,0.9143554034689167,0.0,0.0039618306965983,0.6832244174165685,0.0003034338810975,0.0057888180010778,0.0005626255784136,0.0042406429593502,0.0015494104244692,0.1311796875270404,0.8170838431958394,0.7031884193777986,1.797589745960706e-09,0.0576303470117782,0.9676169791694126,0.0,0.0767099898951182,0.8582462179000576,0.9143554034689167,0.1565077677927165,0.5093443584459262,0.0371266232542997,0.0103039326982967,0.1524767343076792,0.922501669241838,0.4949378475840107,0.0081422656359526,0.8423464112468773,0.5254776022418329,0.001467167115952,0.0070903001996729,0.0015538748446397,0.417773250223672,0.0003034338810975,0.652222891843359,0.0357050270016843,0.0654174294512876,0.0001931211566664,0.6895188296669451,0.0020578922387339,Hold,VIRINCHI.NS,29.06999969482422,20.71999931335449,-28.723771823624773
TRIGYN,0.3099201789818301,0.0004974031727294,0.1168253445282214,1.3572464479895531e-05,0.0002076015603459,0.0014201680457769,0.0410319459656809,0.0120868999411529,0.0369723543799421,0.0099318415285748,0.063981242581073,0.3910190078185583,5.279712424174342e-06,0.0500763755643715,0.0004033880773316,0.001451316562008,0.0034577330933401,4.952346664921123e-05,0.0051071139684586,0.0004486172544666,0.4084000997993045,0.9999950661617052,0.004455823783134,0.0,0.000135981176941,0.0002218112962451,0.0002218112962451,0.0001655788390988,0.000135392154738,0.1018180734727388,0.0004367235853426,0.0012847602360299,0.006395258461304,0.0848714726238183,0.9237015480220108,0.9748493007248782,0.0227712394227758,0.0,0.3179859310656524,0.0886184948043208,0.0008258413787071,0.0767099898951182,0.956418702565869,0.8171759056032057,0.956418702565869,0.8246045547016618,6.972821699923676e-05,0.0,0.0057572058570676,0.0001324169535377,0.0,0.1863887295326498,0.0571516064175743,0.2190452465683782,0.0057572058570676,0.1168253445282214,6.972821699923676e-05,0.75,0.0012847602360299,0.0001739306381773,0.0034577330933401,0.1168253445282214,0.0012145161290322,0.034363044167887,0.0848714726238183,0.0006,2.859515646722052e-06,0.0120868999411529,0.5284167929798392,0.0021262263259067,0.0003519642868251,0.6786465375454979,0.0099952188372433,0.1283069938335871,0.0018649250891585,0.9991012526743032,0.0410319459656807,0.3099201789818301,0.6166786970046695,0.9144926269787202,0.0,0.0113139909659258,0.6786422253685179,0.0002955189790213,0.024046556135804,0.0034539761160112,0.0035220014561303,0.0012991102600824,0.1295797531918335,0.8171759056032057,0.7023590529637674,1.797589745960706e-09,0.0576108541327602,0.967269031987041,0.0,0.0767099898951182,0.8583612803029237,0.9144926269787202,0.1562824248909271,0.5071811191628487,0.036972354379942,0.0099318415285746,0.153216365915453,0.9201203272800652,0.4948627333836259,0.1170090926160731,0.8417539681633708,0.5284167929798392,0.0011571629862848,0.0070794385569794,0.0016400843327492,0.417969904998059,0.0002955189790213,0.6515444301950369,0.0378299494695167,0.0599547014220798,0.0002449343608108,0.6825178397013316,2.854524133691345e-05,Hold,TRIGYN.NS,102.18000030517578,73.87999725341797,-27.696225256640872
EMKAY,0.31004386998138,0.0006065014389925,0.1163125264719637,0.0001205230801231,0.0009928420692146,0.0002775377775607,0.0407044243921291,0.0105262094093401,0.0370175651298528,0.0099813066220572,0.0633689345469603,0.3895791502531088,0.0001999241743428,0.0500661270916384,0.0020326955963143,0.0020812023540518,0.0004918940601697,0.0,0.0025661218409729,0.0011710848371707,0.4085656654874261,0.9999434417168684,0.0045258005445971,0.0009986598417868,0.0001750470924483,0.0,0.0,0.0002429958321063,0.0003326504158238,0.1013711315292671,0.0003495923391099,0.0003672932157904,0.0022958625569806,0.0862179351697872,0.9238464530383148,0.9748534958520786,0.0238533022181795,0.00125,0.3179679212148196,0.090254744563399,0.0034969312789328,0.0767099898951182,0.95656090829476,0.8185650009792452,0.95656090829476,0.824432678274101,0.0001439180976132,0.0,0.0057572058570676,0.0001350273136679,0.0,0.1861565061908569,0.0532609064974472,0.2141824210585776,0.0057572058570676,0.1163125264719637,0.0001439180976132,0.69472,0.0003672932157904,0.0002479007324673,0.0004918940601697,0.1163125264719637,0.0026354838709677,0.0319980067882261,0.0862179351697872,0.0046,0.0002073103213304,0.0105262094093401,0.5261224296276171,0.0,0.0006663719142124,0.7018767167800778,0.0094969632903196,0.1285359080133638,0.0031450481377632,0.9989442741697931,0.0407044243921291,0.3100438699813798,0.619704602481287,0.9146472802275268,0.0,0.0,0.7018727163241647,0.000242347076299,0.0038542073086078,1.2809723090823923e-06,0.0020695752488014,0.0064062623941286,0.1329473124284827,0.8185650009792452,0.7036709405000022,0.0009347667984998,0.0576894186450921,0.967320122929026,0.001106,0.0767099898951182,0.8593264318049945,0.9146472802275268,0.1572433674097153,0.5117217570576106,0.0370175651298527,0.009981306622057,0.1409990724762043,0.9168374639483068,0.4949309856110861,0.0033037329855291,0.8344986440989858,0.5261224296276171,0.0029751843956464,0.007077469357093,0.0038389321530237,0.4178076491673959,0.000242347076299,0.6511557294495465,0.0352263022452204,0.0653667249100247,9.509094626635348e-05,0.6841411040534114,0.0002078954772814,Hold,EMKAY.NS,283.95001220703125,202.0,-28.86071797288057
